filename,composer,type,tracks,ticks_per_beat,first_key_sig,predicted_key_sig,first_time_n,first_time_d,first_time_32nd,time_clocks_per_click,first_note,first_note_time,has_note_off,has_key_change,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
midi/classical/Carcassi/Carcassi_Andante_Grazioso_Op5_No8.mid,Carcassi,1,2,120,G,G,3,8,8,12,D,0,False,False,114.0,28.0,192.0,14.0,48.0,0.0,74.0,207.0,4.0,102.0,14.0,157.0
midi/classical/Carcassi/Carcassi_Arie_aus_Cenerentola_von_Rossini2.mid,Carcassi,1,5,192,,D,2,4,8,24,A,0.535714,False,False,2.0,81.0,290.0,0.0,116.0,30.0,201.0,84.0,32.0,293.0,0.0,43.0
midi/classical/Thomas/jrt59nwtbmb.mid,Thomas,1,4,96,G,G,4,4,8,24,D,0.5357145,False,False,107.0,23.0,239.0,2.0,69.0,6.0,64.0,211.0,6.0,133.0,0.0,172.0
midi/classical/Hays/wsh83ssosmlos.mid,Hays,1,10,96,Eb,D#,4,4,8,24,A#,0,False,False,256.0,9.0,568.0,1052.0,0.0,445.0,297.0,535.0,394.0,24.0,806.0,279.0
midi/classical/Thomas/jrt59retrospection.mid,Thomas,1,4,96,F,F,1,8,8,12,C,0,False,False,273.0,16.0,36.0,11.0,67.0,271.0,7.0,59.0,8.0,159.0,62.0,21.0
midi/classical/Carcassi/Carcassi_Fantaisie_Gustave_Op49.mid,Carcassi,1,2,480,,D,4,4,163,9,A,0,True,False,133.0,236.0,491.0,97.0,505.0,76.0,341.0,321.0,169.0,628.0,50.0,521.0
midi/classical/Hays/wsh84ciom.mid,Hays,1,10,96,Eb,D#,4,4,8,24,A#,0,False,False,369.0,18.0,540.0,1437.0,0.0,285.0,174.0,561.0,423.0,48.0,792.0,363.0
midi/classical/Hays/wsh84mpatg.mid,Hays,1,10,96,F,C,4,4,8,24,C,0,False,False,418.0,24.0,280.0,0.0,112.0,514.0,428.0,126.0,6.0,218.0,234.0,176.0
midi/classical/Carcassi/Carcassi_Fantaisie_La_Muette_Portici_Op33.mid,Carcassi,1,2,480,,A,4,4,82,8,A,0,True,False,179.0,638.0,533.0,185.0,1531.0,101.0,380.0,352.0,417.0,1108.0,56.0,756.0
midi/classical/Hays/wsh84sbs.mid,Hays,1,10,96,F,C,4,4,8,24,C,0,False,False,639.0,45.0,600.0,27.0,132.0,666.0,219.0,354.0,0.0,453.0,387.0,321.0
midi/classical/Thomas/jrt59tgokc.mid,Thomas,1,7,96,F,F,4,4,8,24,C,0,False,False,575.0,0.0,104.0,0.0,118.0,506.0,0.0,174.0,0.0,320.0,211.0,0.0
midi/classical/Thomas/jrt59tlhah.mid,Thomas,1,4,96,F,F,4,4,8,24,A,0,False,False,253.0,8.0,100.0,8.0,108.0,211.0,0.0,135.0,0.0,135.0,91.0,37.0
midi/classical/Carcassi/Carcassi_Fantaisie_Op45.mid,Carcassi,1,3,480,,A,4,4,122,8,E,0,True,False,125.0,379.0,472.0,101.0,938.0,67.0,301.0,244.0,251.0,701.0,50.0,529.0
midi/classical/Hays/wsh84sms.mid,Hays,1,10,96,Ab,C#,4,4,8,24,G#,0,False,False,666.0,406.0,619.0,1142.0,33.0,271.0,612.0,325.0,887.0,69.0,485.0,516.0
midi/classical/Thomas/jrt59tnhlahith.mid,Thomas,1,7,96,G,G,1,8,8,12,D,0.1649304895833333,False,False,126.0,14.0,279.0,0.0,94.0,0.0,61.0,290.0,0.0,131.0,0.0,177.0
midi/classical/Hays/wsh85rajah.mid,Hays,1,3,96,Eb,D#,1,8,8,12,A,0.7447916666666666,False,True,35.0,1.0,69.0,88.0,6.0,90.0,5.0,104.0,73.0,17.0,189.0,2.0
midi/classical/Thomas/jrt59tth.mid,Thomas,1,4,96,C,C,1,4,8,24,E,0.39062479166666664,False,True,77.0,9.0,52.0,2.0,57.0,59.0,3.0,67.0,6.0,44.0,6.0,34.0
midi/classical/Hays/wsh87dgod.mid,Hays,1,10,96,Eb,D#,4,4,8,24,G,3.1388904583333335,False,False,198.0,6.0,181.0,517.0,0.0,129.0,352.0,197.0,122.0,10.0,351.0,6.0
midi/classical/Carcassi/Carcassi_Fantaisie_Robin_des_bois_Op19.mid,Carcassi,1,4,480,,G,1,4,83,7,G,0,True,False,416.0,108.0,684.0,27.0,488.0,116.0,255.0,821.0,43.0,511.0,27.0,397.0
midi/classical/Hays/wsh87dolc.mid,Hays,1,7,96,Eb,D#,1,4,8,24,A#,0.3850444375,False,False,96.0,0.0,28.0,424.0,0.0,38.0,0.0,272.0,144.0,10.0,256.0,0.0
midi/classical/Thomas/jrt59tu.mid,Thomas,1,7,96,A,A,4,4,8,24,C#,0.35416666666666663,False,False,6.0,245.0,84.0,24.0,347.0,1.0,42.0,9.0,46.0,401.0,2.0,112.0
midi/classical/Hays/wsh87mm.mid,Hays,1,10,96,F,C,4,4,8,24,C,0,False,False,232.0,26.0,150.0,0.0,44.0,378.0,86.0,64.0,22.0,166.0,132.0,100.0
midi/classical/Thomas/jrt59twr.mid,Thomas,1,4,96,Bb,A#,1,8,8,12,F,0.22916666666666666,False,False,159.0,2.0,184.0,104.0,18.0,229.0,32.0,132.0,10.0,114.0,251.0,10.0
midi/classical/Hays/wsh87ofras.mid,Hays,1,7,96,Eb,D#,1,8,8,12,A#,0.10416666666666666,False,False,120.0,0.0,82.0,442.0,0.0,108.0,0.0,212.0,132.0,24.0,316.0,10.0
midi/classical/Carcassi/Carcassi_Italienischer_Gesang.mid,Carcassi,1,5,480,,A,2,4,184,8,E,0.4285709999999999,True,False,15.0,171.0,141.0,14.0,443.0,16.0,77.0,2.0,142.0,240.0,6.0,112.0
midi/classical/Hays/wsh87wttcotd.mid,Hays,1,7,96,F,F,3,4,8,24,C,0.59895809375,False,False,252.0,64.0,94.0,0.0,88.0,342.0,12.0,110.0,36.0,186.0,138.0,4.0
midi/classical/Thomas/jrt60nhn.mid,Thomas,1,4,96,C,C,12,8,8,12,C,0.38194429166666666,False,False,193.0,0.0,68.0,5.0,124.0,35.0,7.0,146.0,4.0,108.0,0.0,77.0
midi/classical/Thomas/jrt60pm.mid,Thomas,1,4,96,Ab,G#,1,4,8,24,C,0.6628788541666667,False,False,234.0,118.0,26.0,292.0,24.0,78.0,0.0,141.0,235.0,0.0,169.0,14.0
midi/classical/Carcassi/Carcassi_Melange_Sarah_Grisar_Op62.mid,Carcassi,1,3,480,,D,1,4,184,8,D,0.44117624999999994,True,False,115.0,403.0,679.0,54.0,684.0,77.0,319.0,277.0,164.0,713.0,40.0,312.0
midi/classical/Hays/wsh88ei.mid,Hays,1,12,96,Eb,D#,3,8,8,12,A#,0.23437490625,False,False,134.0,54.0,182.0,560.0,12.0,132.0,414.0,252.0,132.0,26.0,580.0,40.0
midi/classical/Thomas/jrt60taol.mid,Thomas,1,12,96,E,E,1,4,8,24,G#,0.018939395833333334,False,False,171.0,92.0,178.0,244.0,374.0,14.0,602.0,16.0,192.0,141.0,48.0,478.0
midi/classical/Hays/wsh89iwfyn.mid,Hays,1,10,96,Bb,D#,1,4,8,24,D,0.4722224583333333,False,False,234.0,8.0,332.0,134.0,26.0,310.0,194.0,76.0,8.0,72.0,406.0,30.0
midi/classical/Thomas/jrt60tsttotwl.mid,Thomas,1,4,96,F,F,3,8,8,12,C,0.20833335416666668,False,False,297.0,24.0,85.0,6.0,103.0,209.0,15.0,171.0,5.0,176.0,93.0,19.0
midi/classical/Carcassi/Carcassi_Etude_No19_Op60.mid,Carcassi,1,3,1024,Em,G,3,4,8,24,E,0,True,False,61.0,18.0,23.0,16.0,36.0,3.0,25.0,113.0,0.0,61.0,5.0,94.0
midi/classical/Thomas/jrt60ttaot.mid,Thomas,1,4,96,F,F,4,4,8,24,D,0.7291666666666666,False,False,164.0,21.0,116.0,6.0,55.0,194.0,4.0,118.0,6.0,159.0,134.0,8.0
midi/classical/Carcassi/Carcassi_Etude_No9_Op60.mid,Carcassi,1,3,1024,Am,C,4,4,8,24,A,0,True,False,112.0,18.0,92.0,45.0,219.0,63.0,12.0,56.0,33.0,207.0,4.0,68.0
midi/classical/Carcassi/Carcassi_Nouveau_Papillon_Op5_No1.mid,Carcassi,1,2,256,,C,,,,,E,0,True,False,30.0,2.0,30.0,0.0,31.0,20.0,4.0,53.0,2.0,12.0,0.0,18.0
midi/classical/Thomas/jrt60wt.mid,Thomas,1,7,96,D,D,1,8,8,12,A,0.10416666666666666,False,False,0.0,114.0,512.0,0.0,175.0,0.0,333.0,314.0,30.0,489.0,5.0,220.0
midi/classical/Carcassi/Carcassi_SonatinaIII_Op1_Andante_Graciozo.mid,Carcassi,1,3,480,,A,3,8,11,12,C#,0,True,False,29.0,59.0,50.0,21.0,109.0,7.0,40.0,4.0,64.0,128.0,2.0,67.0
midi/classical/Hays/wsh92tgs.mid,Hays,1,9,96,Eb,D#,3,4,8,24,A#,2.473958333333333,False,False,542.0,14.0,520.0,934.0,6.0,210.0,742.0,444.0,418.0,32.0,648.0,46.0
midi/classical/Carcassi/Carcassi_Nouveau_Papillon_Op5_No2.mid,Carcassi,1,2,256,,C,3,4,8,24,E,0,True,False,100.0,10.0,72.0,0.0,140.0,32.0,2.0,134.0,10.0,62.0,2.0,68.0
midi/classical/Thomas/jrt61dbtrsis.mid,Thomas,1,4,96,F,F,4,4,8,24,F,0,False,False,263.0,0.0,42.0,10.0,112.0,238.0,8.0,121.0,6.0,185.0,126.0,8.0
midi/classical/Carcassi/Carcassi_Nouveau_Papillon_Op5_No3.mid,Carcassi,1,2,256,,G,3,4,8,24,G,0,True,False,19.0,1.0,46.0,1.0,19.0,0.0,26.0,41.0,0.0,33.0,0.0,35.0
midi/classical/Heidrich/Auf der See für Harmonium und Klavier Op 21.2.mid,Heidrich,1,3,120,G,G,6,8,8,12,G,0,False,True,146.0,71.0,197.0,67.0,177.0,74.0,100.0,199.0,52.0,154.0,80.0,137.0
midi/classical/Carcassi/Carcassi_Nouveau_Papillon_Op5_No6.mid,Carcassi,1,2,256,,A,3,4,8,24,C#,0,True,False,15.0,32.0,14.0,0.0,139.0,0.0,3.0,0.0,5.0,41.0,0.0,39.0
midi/classical/Thomas/jrt61mgpc.mid,Thomas,1,11,96,A,A,4,4,8,24,E,0,False,False,133.0,459.0,563.0,165.0,992.0,52.0,521.0,31.0,344.0,913.0,36.0,482.0
midi/classical/Carcassi/Carcassi_Op2.mid,Carcassi,1,3,480,C,C,3,8,8,24,G,0,True,False,301.0,24.0,203.0,21.0,257.0,185.0,74.0,297.0,44.0,167.0,23.0,150.0
midi/classical/Thomas/jrt61omtv.mid,Thomas,1,7,96,A,A,4,4,8,24,E,0.35416666666666663,False,False,6.0,573.0,178.0,29.0,942.0,63.0,68.0,5.0,213.0,662.0,10.0,232.0
midi/classical/Carcassi/Carcassi_Op34_seis_fantasias.mid,Carcassi,1,2,480,,D,4,4,44,10,B,0,True,False,323.0,343.0,715.0,129.0,971.0,87.0,404.0,704.0,328.0,809.0,83.0,945.0
midi/classical/Thomas/jrt61swhla.mid,Thomas,1,7,96,Ab,G#,1,4,8,24,D#,0.6439394583333333,False,False,271.0,202.0,37.0,504.0,20.0,151.0,17.0,157.0,425.0,25.0,230.0,16.0
midi/classical/Heinrich/aph23p.mid,Heinrich,1,8,96,C,C,4,4,8,24,D,0.020833333333333332,False,True,9.0,6.0,10.0,5.0,8.0,4.0,3.0,5.0,4.0,13.0,5.0,7.0
midi/classical/Thomas/jrt61takhew.mid,Thomas,1,4,96,Eb,D#,1,4,8,24,D#,0.3794640833333333,False,False,47.0,0.0,102.0,209.0,2.0,103.0,32.0,114.0,92.0,20.0,277.0,14.0
midi/classical/Thomas/jrt61ti.mid,Thomas,1,4,96,Bb,F,4,4,8,24,D,0,False,False,127.0,0.0,420.0,8.0,7.0,241.0,54.0,355.0,0.0,145.0,324.0,0.0
midi/classical/Carcassi/Carcassi_Rondeletto.mid,Carcassi,1,5,480,C,G,1,4,8,24,B,0,True,False,134.0,25.0,225.0,20.0,164.0,3.0,107.0,203.0,13.0,152.0,8.0,187.0
midi/classical/Carcassi/Carcassi_Rondo_Op1.mid,Carcassi,1,3,480,,C,1,4,113,11,G,0,True,False,178.0,29.0,168.0,35.0,123.0,84.0,41.0,279.0,34.0,96.0,30.0,92.0
midi/classical/Carcassi/Carcassi_Siciliana_Op59.mid,Carcassi,1,2,192,A,C,6,8,8,24,E,0,False,True,28.0,10.0,34.0,0.0,43.0,10.0,5.0,3.0,9.0,46.0,0.0,29.0
midi/classical/Heinrich/aph20abs-v1.mid,Heinrich,1,4,96,Bb,A#,3,4,8,24,A#,0.546875,False,False,323.0,170.0,163.0,193.0,91.0,531.0,77.0,154.0,23.0,266.0,495.0,16.0
midi/classical/Thomas/jrt62ctte.mid,Thomas,1,7,96,Bb,A#,4,4,8,24,F,0,False,False,106.0,10.0,297.0,169.0,25.0,542.0,0.0,79.0,4.0,81.0,614.0,0.0
midi/classical/Carcassi/Carcassi_Sirene_Op.74.mid,Carcassi,1,3,480,,D,3,4,239,6,D,0,True,False,120.0,246.0,510.0,58.0,492.0,113.0,382.0,359.0,146.0,645.0,38.0,349.0
midi/classical/Thomas/jrt62fiycbf.mid,Thomas,1,7,96,F,F,4,4,8,24,F,0,False,False,199.0,0.0,76.0,4.0,70.0,173.0,4.0,138.0,0.0,123.0,133.0,19.0
midi/classical/Heinrich/aph20adftpf.mid,Heinrich,1,3,96,G,G,1,8,8,12,D,0.010416666666666666,False,True,328.0,75.0,781.0,61.0,153.0,7.0,253.0,620.0,12.0,387.0,43.0,396.0
midi/classical/Thomas/jrt62hih.mid,Thomas,1,7,96,Eb,D#,4,4,8,24,D#,0,False,False,80.0,9.0,97.0,281.0,8.0,111.0,3.0,125.0,82.0,31.0,269.0,8.0
midi/classical/Thomas/jrt62itcmohe.mid,Thomas,1,3,96,Bb,A#,4,4,8,24,A#,2.4392351354166664,False,False,88.0,12.0,123.0,74.0,28.0,174.0,14.0,97.0,10.0,77.0,177.0,6.0
midi/classical/Carcassi/Carcassi_SonatinaI_Op1.mid,Carcassi,1,3,120,C,C,3,8,8,12,G,0.22058824999999999,False,True,159.0,25.0,150.0,12.0,138.0,56.0,39.0,237.0,16.0,97.0,4.0,98.0
midi/classical/Heinrich/aph20cp.mid,Heinrich,1,4,96,E,E,2,4,8,24,E,0.9375,False,False,40.0,147.0,6.0,150.0,295.0,9.0,169.0,21.0,245.0,226.0,63.0,332.0
midi/classical/Thomas/jrt62olmsost.mid,Thomas,1,7,96,Eb,D#,3,8,8,12,A#,0.015625,False,False,141.0,9.0,210.0,304.0,16.0,220.0,9.0,191.0,160.0,49.0,412.0,13.0
midi/classical/Carcassi/Carcassi_Songe_Rousseau_Op17.mid,Carcassi,1,4,480,,A,3,4,227,11,A,0,True,False,74.0,480.0,290.0,87.0,758.0,44.0,145.0,12.0,184.0,602.0,21.0,287.0
midi/classical/Thomas/jrt62tpk.mid,Thomas,1,4,96,G,G,1,4,8,24,D,0.39062479166666664,False,False,83.0,24.0,205.0,15.0,55.0,2.0,65.0,196.0,2.0,56.0,4.0,111.0
midi/classical/Heinrich/aph20hstb.mid,Heinrich,1,4,96,D,D,4,4,8,24,A,0,False,False,0.0,29.0,61.0,1.0,32.0,1.0,48.0,27.0,4.0,58.0,0.0,21.0
midi/classical/Thomas/jrt62tsof.mid,Thomas,1,4,96,G,G,1,4,8,24,B,0.005208333333333333,False,False,197.0,25.0,582.0,9.0,136.0,0.0,174.0,451.0,0.0,304.0,13.0,378.0
midi/classical/Heinrich/aph20hts.mid,Heinrich,1,4,96,Eb,D#,4,4,8,24,A#,0,False,False,74.0,8.0,59.0,159.0,7.0,314.0,5.0,337.0,98.0,10.0,213.0,9.0
midi/classical/Carcassi/Carcassi_Valse_Op4_No2.mid,Carcassi,1,3,1024,G,G,1,4,8,24,G,0,True,True,30.0,4.0,98.0,6.0,40.0,0.0,40.0,62.0,4.0,46.0,0.0,34.0
midi/classical/Thomas/jrt63bistmlo.mid,Thomas,1,7,96,Eb,D#,4,4,8,24,G,0.010416666666666666,False,False,124.0,9.0,121.0,507.0,12.0,144.0,18.0,283.0,177.0,33.0,477.0,0.0
midi/classical/Heinrich/aph20lio.mid,Heinrich,1,4,96,F#,F#,2,4,8,24,C#,0.15277785416666667,False,False,16.0,168.0,0.0,22.0,0.0,22.0,124.0,0.0,64.0,0.0,78.0,36.0
midi/classical/Carcassi/Carcassi_Valse_Op4_No4.mid,Carcassi,1,3,1024,A,A,1,4,8,24,A,0,True,False,3.0,71.0,89.0,33.0,140.0,7.0,121.0,19.0,54.0,203.0,8.0,74.0
midi/classical/Heinrich/aph20motv.mid,Heinrich,1,4,96,F,F,4,4,8,24,C,0,False,False,173.0,1.0,43.0,0.0,84.0,185.0,6.0,99.0,2.0,126.0,78.0,9.0
midi/classical/Carcassi/Carcassi_Valse_Op4_No5.mid,Carcassi,1,3,1024,A,A,1,4,8,24,E,0.491803,True,False,12.0,93.0,87.0,14.0,241.0,0.0,28.0,8.0,26.0,163.0,0.0,53.0
midi/classical/Carcassi/Carcassi_Valse_Op4_No6.mid,Carcassi,1,3,1024,D,D,1,4,8,24,E,0,True,False,2.0,63.0,184.0,22.0,151.0,2.0,165.0,83.0,40.0,313.0,4.0,12.0
midi/classical/Thomas/jrt63dbtg.mid,Thomas,1,11,96,A,A,4,4,8,24,E,0,False,False,48.0,378.0,300.0,84.0,450.0,122.0,611.0,9.0,158.0,515.0,15.0,86.0
midi/classical/Cardoso/Cardoso_48_Piezas_Suite_de_los_Mita_8_Huella.mid,Cardoso,1,2,256,,C,4,4,8,24,A,0,True,False,34.0,4.0,28.0,4.0,40.0,22.0,4.0,14.0,6.0,26.0,0.0,22.0
midi/classical/Thomas/jrt63fits.mid,Thomas,1,4,96,G,G,4,4,8,24,D,0,False,False,85.0,16.0,191.0,16.0,68.0,0.0,107.0,245.0,0.0,144.0,24.0,196.0
midi/classical/Cardoso/Cardoso_48_Piezas_Suite_de_los_Mita_05_Guarania.mid,Cardoso,1,2,256,,C,4,4,8,24,A,0,True,False,35.0,2.0,40.0,0.0,47.0,34.0,0.0,22.0,4.0,37.0,2.0,18.0
midi/classical/Cardoso/Cardoso_48_Piezas_Suite_de_los_Mita_06_Valsecillo.mid,Cardoso,1,2,240,,C,3,4,8,24,E,0,True,False,34.0,2.0,30.0,0.0,56.0,16.0,0.0,10.0,8.0,52.0,0.0,30.0
midi/classical/Cardoso/Cardoso_48_Piezas_Suite_de_los_Mita_10_Chacarera.mid,Cardoso,1,2,256,,C,4,4,8,24,A,0,True,False,33.0,0.0,16.0,10.0,19.0,8.0,2.0,12.0,5.0,28.0,0.0,26.0
midi/classical/Cardoso/Cardoso_48_Piezas_Suite_de_los_Mita_21_Polo_Venezolano.mid,Cardoso,1,2,256,,C,4,4,8,24,C,0,True,False,51.0,0.0,28.0,1.0,48.0,11.0,0.0,54.0,7.0,31.0,0.0,41.0
midi/classical/Thomas/jrt63itg.mid,Thomas,1,4,96,Ab,G#,4,4,8,24,G#,0,False,False,181.0,152.0,6.0,333.0,12.0,54.0,0.0,86.0,316.0,6.0,188.0,24.0
midi/classical/Cardoso/Cardoso_48_Piezas_Suite_de_los_Mita_22_Aguinaldo.mid,Cardoso,1,2,256,,C,4,4,8,24,G,0,True,False,22.0,4.0,34.0,0.0,42.0,24.0,0.0,16.0,6.0,34.0,0.0,26.0
midi/classical/Cardoso/Cardoso_48_Piezas_Suite_de_los_Mita_23_Albazo.mid,Cardoso,1,2,256,,A#,3,4,8,24,D,0,True,False,30.0,2.0,72.0,30.0,1.0,12.0,15.0,56.0,3.0,31.0,28.0,5.0
midi/classical/Cardoso/Cardoso_48_Piezas_Suite_de_los_Mita_37_Milonga_Portena_Zeyne.mid,Cardoso,1,2,256,C,F,2,4,8,24,D,0,False,False,29.0,4.0,43.0,9.0,41.0,36.0,11.0,19.0,12.0,37.0,17.0,14.0
midi/classical/Heinrich/aph20sc.mid,Heinrich,1,4,96,Bb,A#,4,4,8,24,F,0,False,False,245.0,30.0,300.0,185.0,15.0,410.0,40.0,115.0,10.0,180.0,355.0,0.0
midi/classical/Cardoso/Cardoso_48_Piezas_Suite_de_los_Mita_38_Vals_Venezolano.mid,Cardoso,1,2,256,G,G,6,8,8,36,B,0.2272725,False,False,38.0,5.0,48.0,14.0,63.0,0.0,44.0,47.0,2.0,44.0,9.0,61.0
midi/classical/Heinrich/aph20sensibility.mid,Heinrich,1,6,96,A,A,4,4,8,24,C#,0,False,False,2.0,220.0,194.0,58.0,396.0,0.0,132.0,8.0,154.0,340.0,16.0,302.0
midi/classical/Cardoso/Cardoso_48_Piezas_Suite_de_los_Mita_7_Baguala.mid,Cardoso,1,2,256,,A,4,4,8,24,A,0,True,False,0.0,38.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,83.0,0.0,5.0
midi/classical/Thomas/jrt63lnd.mid,Thomas,1,7,96,Ab,G#,4,4,8,24,C,0,False,False,176.0,107.0,58.0,326.0,4.0,126.0,4.0,84.0,285.0,24.0,162.0,14.0
midi/classical/Cardoso/Cardoso_Aguinaldo.mid,Cardoso,1,2,240,,C,5,8,8,12,G,0,True,False,24.0,4.0,34.0,0.0,40.0,24.0,0.0,16.0,4.0,34.0,0.0,26.0
midi/classical/Cardoso/Cardoso_Aires_Zamba_Huella.mid,Cardoso,1,3,480,,E,2,8,82,8,B,0.1923075,True,False,32.0,147.0,19.0,71.0,215.0,16.0,161.0,14.0,158.0,152.0,34.0,206.0
midi/classical/Heinrich/aph20supplement-mh.mid,Heinrich,1,4,96,Eb,D#,1,4,8,24,A#,0.3645833333333333,False,False,292.0,29.0,335.0,531.0,28.0,495.0,81.0,469.0,232.0,115.0,575.0,34.0
midi/classical/Thomas/jrt63mm.mid,Thomas,1,7,96,G,G,1,8,8,12,D,0.1875,False,False,206.0,45.0,385.0,5.0,173.0,1.0,102.0,331.0,0.0,241.0,4.0,199.0
midi/classical/Heinrich/aph20swith.mid,Heinrich,1,4,96,Eb,D#,3,4,8,24,G,0.3645833333333333,False,False,145.0,7.0,205.0,639.0,14.0,298.0,51.0,469.0,259.0,48.0,622.0,20.0
midi/classical/Thomas/jrt64av.mid,Thomas,1,7,96,Eb,D#,4,4,8,24,D#,0,False,False,130.0,0.0,116.0,370.0,3.0,158.0,0.0,234.0,215.0,3.0,483.0,4.0
midi/classical/Heinrich/aph20tbe.mid,Heinrich,1,4,96,Eb,D#,1,4,8,24,A#,0.546875,False,False,173.0,10.0,167.0,414.0,7.0,341.0,30.0,349.0,300.0,40.0,427.0,15.0
midi/classical/Thomas/jrt64dl.mid,Thomas,1,4,96,G,G,4,4,8,24,B,0,False,False,87.0,22.0,193.0,16.0,50.0,14.0,55.0,191.0,13.0,84.0,29.0,128.0
midi/classical/Cardoso/Cardoso_Polca.mid,Cardoso,1,2,192,,G,3,4,8,36,E,0,True,False,48.0,5.0,66.0,31.0,134.0,2.0,71.0,100.0,3.0,91.0,11.0,151.0
midi/classical/Cardoso/Cardoso_Preludio.mid,Cardoso,1,3,1024,Am,G,3,4,8,24,E,0,True,False,59.0,33.0,30.0,28.0,82.0,21.0,40.0,61.0,34.0,48.0,31.0,50.0
midi/classical/Thomas/jrt64gby.mid,Thomas,1,4,96,C,C,4,4,8,24,G,0,False,False,244.0,0.0,88.0,1.0,145.0,106.0,13.0,234.0,22.0,104.0,0.0,99.0
midi/classical/Cardoso/Cardoso_Rasguido_doble.mid,Cardoso,1,2,480,,C,1,4,26,6,G,0,True,False,348.0,42.0,262.0,26.0,377.0,252.0,54.0,557.0,56.0,181.0,42.0,196.0
midi/classical/Cardoso/Cardoso_Samba_Ouro.mid,Cardoso,1,4,192,D,C,2,4,8,24,B,0,False,False,42.0,38.0,100.0,7.0,72.0,60.0,40.0,89.0,35.0,111.0,35.0,52.0
midi/classical/Cardoso/Cardoso_Suite_Popular_No3_2_Cancion.mid,Cardoso,1,2,256,,G,4,4,8,24,E,0,True,False,247.0,129.0,172.0,73.0,434.0,6.0,277.0,435.0,143.0,308.0,13.0,399.0
midi/classical/Cardoso/Cardoso_Suite_Popular_No3_Vals_Venezolano.mid,Cardoso,1,2,240,,G,6,8,8,36,E,0,True,False,67.0,48.0,53.0,51.0,131.0,20.0,93.0,53.0,53.0,94.0,30.0,199.0
midi/classical/Cardoso/Cardoso_Vals_Venezolano.mid,Cardoso,1,3,1024,Em,G,3,4,8,24,B,0.208333,True,True,66.0,13.0,42.0,19.0,47.0,13.0,35.0,63.0,13.0,58.0,17.0,81.0
midi/classical/Thomas/jrt64idfftil.mid,Thomas,1,11,96,Eb,D#,4,4,8,24,A#,0,False,False,294.0,36.0,537.0,1180.0,53.0,280.0,962.0,542.0,299.0,65.0,1028.0,256.0
midi/classical/Cardoso/Cardoso_24_Piezas_Sudamericanas_Bambuco.mid,Cardoso,1,2,256,,G,4,4,8,24,G,0,True,False,120.0,20.0,143.0,7.0,135.0,24.0,80.0,160.0,13.0,89.0,10.0,104.0
midi/classical/Heinrich/aph20tdmaaoa.mid,Heinrich,1,7,96,G,G,1,4,8,24,D,0.5079487291666667,False,True,1034.0,16.0,1838.0,7.0,348.0,4.0,910.0,2149.0,11.0,1367.0,8.0,1602.0
midi/classical/Cardoso/Cardoso_48_Piezas_Suite_de_los_Mita_01_Vidala.mid,Cardoso,1,2,256,,C,4,4,8,24,A,0,True,False,20.0,4.0,28.0,6.0,38.0,16.0,4.0,20.0,8.0,24.0,0.0,18.0
midi/classical/Cardoso/Cardoso_48_Piezas_Suite_de_los_Mita_02_Galopa.mid,Cardoso,1,2,256,,C,4,4,8,24,E,0,True,False,42.0,2.0,35.0,4.0,62.0,36.0,4.0,24.0,15.0,35.0,0.0,33.0
midi/classical/Thomas/jrt64kabhs.mid,Thomas,1,4,96,Ab,G#,4,4,8,24,C,0.3962051458333333,False,False,142.0,80.0,6.0,158.0,24.0,90.0,0.0,72.0,170.0,10.0,134.0,2.0
midi/classical/Carlevaro/Carlevaro_Introduccion.mid,Carlevaro,1,4,120,C,C,5,8,8,12,E,0,False,False,112.0,86.0,95.0,109.0,233.0,80.0,98.0,129.0,126.0,118.0,71.0,196.0
midi/classical/Thomas/jrt64motw.mid,Thomas,1,7,96,D,D,3,4,8,24,F#,0.25,False,False,0.0,89.0,411.0,6.0,36.0,9.0,182.0,232.0,9.0,274.0,42.0,76.0
midi/classical/Carlevaro/Carlevaro_Preludios_Americanos_No1_Evocacion.mid,Carlevaro,1,2,480,,E,3,8,42,11,G#,0,True,False,31.0,72.0,54.0,102.0,123.0,10.0,77.0,65.0,71.0,43.0,57.0,136.0
midi/classical/Carlevaro/Carlevaro_Preludios_Americanos_No2_Scherzino.mid,Carlevaro,1,2,480,,E,6,8,98,5,A,0,True,False,28.0,57.0,26.0,80.0,91.0,15.0,53.0,25.0,58.0,57.0,33.0,95.0
midi/classical/Carlevaro/Carlevaro_Preludios_Americanos_No4_Ronda.mid,Carlevaro,1,3,1024,D,C,2,4,8,24,A,0.47619,True,True,7.0,11.0,30.0,2.0,20.0,10.0,9.0,12.0,4.0,21.0,3.0,17.0
midi/classical/Carlevaro/Carlevaro_Preludios_Americanos_No5_Tamboriles.mid,Carlevaro,1,3,480,,D,2,4,122,8,B,0,True,False,26.0,71.0,92.0,28.0,130.0,27.0,71.0,186.0,23.0,94.0,54.0,216.0
midi/classical/Heinrich/aph20tycm.mid,Heinrich,1,4,96,Eb,D#,1,8,8,12,A#,0.250000125,False,False,119.0,0.0,195.0,397.0,0.0,229.0,3.0,276.0,178.0,49.0,435.0,8.0
midi/classical/Carlevaro/Carlevaro_Vidalita.mid,Carlevaro,1,3,120,F,F,3,4,8,24,A,0,False,True,38.0,30.0,70.0,22.0,55.0,51.0,24.0,66.0,24.0,77.0,44.0,30.0
